"V1" "V74" "V3" "V4" "V69" "V5" "V8" "V9" "V11" "V12" "V13" "V14" "V17" "V38" "V18" "V20" "V43" "V57" "V22" "V23" "V48" "V27" "V65" "V64" "V31" "V32" "V66" "V34" "V50" "V21" "V37" "V39" "V41" "V28" "V71" "V26" "V42" "V44" "V51" "V49" "V52" "V55" "V62" "V63" "V67" "V40" "V19" "V73"
"1007" 0.111172817647457 0 0 0.0454581417143345 0.255208253860474 0 0 0 0.0094448197633028 0.123386777937412 0.00184211961459368 0 0.0108899706974626 0 0 0.0357234850525856 0 0 0 0.480881124734879 0.000473830936243758 0 0.0450302548706532 0.00922232866287231 0.00596083421260118 0 0.0498014576733112 0.0210760273039341 0.301375865936279 0.246593534946442 0 0 0.160904839634895 0 0.425970852375031 0.00377091579139233 0.119881995022297 0.0269282925873995 0 0 0.078612245619297 0.201662540435791 0 0 0 0.0254675354808569 0.0025815477129072 0
"1008" 0.108029656112194 0 0 0.0382910743355751 0.250369846820831 0 0 0 0.00903329439461231 0.125354126095772 0.000562966975849122 0 0.0110688582062721 0 0 0.0540567487478256 0 0 0 0.484100043773651 0 0 0.0450800731778145 0.00671621691435575 0.00497664557769895 0 0.0525478683412075 0.0217216014862061 0.308372437953949 0.231593102216721 0 0 0.170998275279999 0 0.403542250394821 0.00394023582339287 0.119206190109253 0.0287594944238663 0 0 0.0807591527700424 0.193504050374031 0 0 0 0.025781286880374 0.006465052254498 0
"1009" 0.112332284450531 0 0 0.0412303991615772 0.265131443738937 0 0 0 0.0106935175135732 0.11273854970932 0.00137112895026803 0 0.0040320111438632 0 0 0.0722430497407913 0 0 0 0.481917887926102 0.000157064743689261 0 0.0443283468484879 0.00973308645188808 0.00623761583119631 0 0.0550554245710373 0.0205757543444633 0.338769108057022 0.240076586604118 0 0 0.167702630162239 0 0.419681370258331 0.000581905769649893 0.117965847253799 0.0275002866983414 0 0 0.105251245200634 0.193363204598427 0 0 0 0.0294897314161062 0.00816395133733749 0
"1010" 0.109730549156666 0 0 0.0394958779215813 0.283375203609467 0 0 0 0.0113524049520493 0.115453995764256 0.00122720096260309 0 0.00216821255162358 0 0 0.0856451094150543 0 0 0 0.478857785463333 0.000809156219474971 0 0.0437683202326298 0.00964060612022877 0.00682110385969281 0 0.0491241440176964 0.0191700737923384 0.33980056643486 0.249457880854607 0 0 0.166650995612144 0 0.423982471227646 0.00585669465363026 0.11737372726202 0.0204052142798901 0 0 0.13239087164402 0.192966863512993 0 0 0 0.0316186398267746 0.00994288083165884 0
"1011" 0.106802575290203 0 0 0.0421483255922794 0.290407299995422 0 0 0 0.00890094786882401 0.109533488750458 0.00358286779373884 0 0 0 0 0.100539274513721 0 0 0 0.470325708389282 0 0 0.0419186651706696 0.00865650549530983 0.00343840103596449 0 0.0458614081144333 0.0162722505629063 0.358501672744751 0.247979864478111 0 0 0.16223232448101 0 0.41795888543129 0.00635926565155387 0.115212790668011 0.0190063118934631 0 0 0.151441693305969 0.186081483960152 0 0 0 0.0303947329521179 0.00997598562389612 0
"1012" 0.10872857272625 0.00131185527425259 0 0.0422740131616592 0.295699924230576 0 0 0 0.00969362538307905 0.107846461236477 0.00276424852199852 0 0 0 0 0.114859342575073 9.15035852813162e-05 0 0 0.472104370594025 0.000712389184627682 0 0.0427920483052731 0.0117791192606091 0.00673660403117537 0 0.048519279807806 0.014174422249198 0.359835505485535 0.247955843806267 0 0 0.152712658047676 0 0.415080606937408 0.00373757584020495 0.118155479431152 0.0205296538770199 0 0 0.192308112978935 0.18255789577961 0 0 0 0.0315877608954906 0.0137509284541011 0
"1013" 0.10663216561079 0.000922779203392565 0 0.0443586595356464 0.289598762989044 0 0 0 0.00602541258558631 0.104832910001278 0.00373038672842085 0 0 0 0 0.128226444125175 0.00145205308217555 0 0 0.464009672403336 0.00275489641353488 0 0.043929498642683 0.00996443722397089 0.00618700915947556 0 0.0476435162127018 0.015252330340445 0.360399067401886 0.241759613156319 0 0 0.167507961392403 0 0.4109927713871 0.00323470239527524 0.114131294190884 0.0241439715027809 0 0 0.189756229519844 0.175828009843826 0 0 0 0.0283462684601545 0.015184654854238 0
"1014" 0.112064488232136 0 0 0.0421328656375408 0.29018422961235 0 0 0 0.00665953941643238 0.109187953174114 0.00299866916611791 0 0 0 0 0.138714760541916 0.0012003310257569 0 0 0.468325078487396 0.000244442751863971 0 0.0438352413475513 0.0114201912656426 0.00711804628372192 0 0.047551479190588 0.0184424817562103 0.377589166164398 0.22903499007225 0 0 0.161474823951721 0 0.397855460643768 0.00248543359339237 0.108573116362095 0.0222741197794676 0 0 0.211183071136475 0.178443357348442 0 0 0 0.0259337481111288 0.0170475952327251 0
"1015" 0.114194221794605 0 0 0.0432498343288898 0.285096645355225 0 0 0 0.00651688920333982 0.107664823532104 0.00526785990223289 0 0 0 0 0.154821336269379 0.00333633157424629 0 0 0.470672726631165 0.00388668826781213 0 0.0410831682384014 0.00934359151870012 0.00521020824089646 0 0.0477268509566784 0.014305449090898 0.388583123683929 0.243459105491638 0 0 0.170356228947639 0 0.392213493585587 0.00377458310686052 0.111878909170628 0.0223887991160154 0 0 0.236540466547012 0.162629023194313 0 0 0 0.0274709034711123 0.0179794710129499 0
"1016" 0.13680063188076 0 0 0.039654552936554 0.278443962335587 0 0 0 0.0027223548386246 0.1101238951087 0.00581154366955161 0 0 0 0 0.157772332429886 0.0028840065933764 0 0 0.462663948535919 0 0 0.0380609519779682 0.0109330965206027 0.00505933398380876 0 0.0453854501247406 0.0169211328029633 0.386630952358246 0.23375192284584 0 0 0.155510857701302 0 0.395145654678345 0.00441967556253076 0.109368585050106 0.0181650537997484 0 0 0.245053842663765 0.165824547410011 0 0 0 0.0269596297293901 0.0248909126967192 0
"1017" 0.169204428792 0 0 0.0381393246352673 0.284326881170273 0 0 0 0.00180184526834637 0.104085944592953 0.00445092236623168 0 0.00120263383723795 0 0 0.152596175670624 0.00608127005398273 0 0 0.458006888628006 0.00195684214122593 0 0.0395794659852982 0.00946289673447609 0.00448774686083198 0 0.040331345051527 0.0136779388412833 0.409455209970474 0.235288321971893 0 0 0.156374484300613 0 0.402601629495621 0.000109343956864905 0.109103739261627 0.0156159223988652 0 0 0.272432684898376 0.158466547727585 0 0 0 0.0279273800551891 0.0228983070701361 0
"1018" 0.183920845389366 0 0 0.0396620035171509 0.283983498811722 0 0 0 0.00273490231484175 0.100245751440525 0.00308304047212005 0 0.00300353951752186 0 0 0.167103588581085 0.00614499114453793 0 0 0.448679864406586 0.000393716210965067 0 0.040861863642931 0.00957335252314806 0.00622910540550947 0 0.0388054102659225 0.0129698161035776 0.406615853309631 0.231831148266792 0 0 0.161809086799622 0 0.401232987642288 0.00301325786858797 0.10964871942997 0.0120276873931289 0 0 0.25853243470192 0.160575613379478 0 0 0 0.0244103465229273 0.0203620884567499 0
"1019" 0.210115358233452 0 0 0.0339744389057159 0.283753275871277 0 0 0 0.004710896871984 0.10626782476902 0.00320311542600393 0 0.00092371046775952 0 0 0.171985030174255 0.0103484019637108 0 0 0.437271356582642 0.00219208607450128 0 0.0408207140862942 0.00683017401024699 0.00784407556056976 0 0.0424058958888054 0.0127373673021793 0.4074647128582 0.226819843053818 0 0 0.160638928413391 0 0.394288808107376 0.00143381906673312 0.10746156424284 0.0108638284727931 0 0 0.288789600133896 0.152345255017281 0 0 0 0.0225489344447851 0.020722508430481 0
"1020" 0.231162056326866 0 0 0.0370677895843983 0.283869653940201 0 0 0 0.0049269231967628 0.100195474922657 0.00584346894174814 0 0.00099033466540277 0 0 0.185128301382065 0.00709471898153424 0 0 0.435796648263931 0 0 0.0430189482867718 0.00745799113065004 0.00830802693963051 0 0.0366155654191971 0.0149443820118904 0.427488833665848 0.228105098009109 0 0 0.152157664299011 0 0.409307241439819 0 0.104918137192726 0.0076686218380928 0 0 0.308025598526001 0.144591704010963 0 0 0 0.0241651330143213 0.0229079052805901 0
"1021" 0.243687406182289 0 0 0.0334712415933609 0.280619919300079 0 0 0 0.00375547306612134 0.101982034742832 0.00407953420653939 0 0.000314294302370399 0 0 0.200432792305946 0.00410653743892908 0 0 0.425914496183395 0.00103729648981243 0 0.0442152768373489 0.0105423238128424 0.00557910045608878 0 0.036893006414175 0.0129359290003777 0.436135947704315 0.230668589472771 0 0 0.149458706378937 0 0.408123224973679 0.00355582241900265 0.105651423335075 0.00997971463948488 0 0 0.323927909135818 0.133183941245079 0 0 0 0.0206291154026985 0.0251202527433634 0
"1022" 0.231207832694054 0 0 0.0346141643822193 0.276920676231384 0 0 0 0.00500055262818933 0.0872288718819618 0.0045919488184154 0 0.00173953582998365 0 0 0.201159492135048 0.00339601468294859 0 0 0.430985033512115 0.000373724265955389 0 0.045262798666954 0.0083160325884819 0.00420548021793365 0 0.0396428667008877 0.0128740081563592 0.451633632183075 0.223660558462143 0 0 0.151386559009552 0 0.403988063335419 0.00395788578316569 0.104285806417465 0.0117392567917705 0 0 0.339798420667648 0.117545291781425 0 0 0 0.0204765442758799 0.025353042408824 0
"1023" 0.227769821882248 0 0 0.0387145839631557 0.276315957307816 0 0 0 0.00641811173409224 0.0930283516645432 0.004494852386415 0 0.00234334380365908 0 0 0.196883603930473 0.00552195264026523 0 0 0.436955600976944 0.000727515143807977 0 0.0444387309253216 0.00895633362233639 0.007497931830585 0 0.0373028665781021 0.0102326441556215 0.453779935836792 0.221946641802788 0 0 0.144660711288452 0 0.411302655935287 0.00504068518057466 0.101795844733715 0.0120473681017756 0 0 0.323643386363983 0.128476291894913 0 0 0 0.0207501426339149 0.0211698636412621 0
"1024" 0.219592541456223 0 0 0.0366955287754536 0.268039137125015 0 0 0 0.00723019661381841 0.0893991589546204 0.00338464532978833 0 0.00390266347676516 0 0 0.192226931452751 0.00439284415915608 0 0 0.432242184877396 0 0 0.0452995821833611 0.00638709915801883 0.00579600455239415 0 0.035364668816328 0.0123079232871532 0.446600675582886 0.219762623310089 0 0 0.140150621533394 0 0.401160836219788 0.00664712209254503 0.101688265800476 0.00829467084258795 0 0 0.32219871878624 0.129960477352142 0 0 0 0.0178892314434052 0.0199439730495214 0
"1025" 0.207500457763672 0 0.000743571727070957 0.0400040075182915 0.269703388214111 0 0 0 0.00827494263648987 0.084678903222084 0.0038801021873951 0 0.00695460056886077 0 0 0.188652440905571 0.00409297971054912 0 0 0.430130451917648 0.000868088274728507 0 0.0436773002147675 0.00647244043648243 0.00160769117064774 0 0.0310914535075426 0.00988849904388189 0.443130016326904 0.220127373933792 0 0 0.151977524161339 0 0.395148545503616 0.00356472283601761 0.102311693131924 0.0159167852252722 0 0 0.315050512552261 0.120171040296555 0 0 0 0.0201219841837883 0.0224524196237326 0
"1026" 0.205616757273674 0 0.00243269954808056 0.0454423688352108 0.262576729059219 0 0 0 0.00584987318143249 0.0945665389299393 0.00406474759802222 0 0.00731126870959997 0 0 0.177591368556023 0.00329682976007462 0 0 0.434907555580139 0 0 0.0436970144510269 0.0053777527064085 0.00690127443522215 0 0.0298349987715483 0.009795306250453 0.446714222431183 0.216955289244652 0 0 0.140409499406815 0 0.379422336816788 0.00792997237294912 0.10095901787281 0.0135005274787545 0 0 0.307692170143127 0.122414886951447 0 0 0 0.0189417861402035 0.0205792244523764 0
"1027" 0.19457882642746 0 0.00508737657219172 0.0445490553975105 0.259724408388138 0 0 0 0.00746705941855907 0.0916331633925438 0.00261685019358993 0 0.00920436903834343 0 0 0.179912447929382 0.00114861666224897 0 0 0.441046953201294 0 0 0.0443846024572849 0.00750094838440418 0.00387597596272826 0 0.0289101600646973 0.00899374671280384 0.443158566951752 0.22145614027977 0 0 0.142675682902336 0 0.388359248638153 0.00845860969275236 0.0991991609334946 0.018565833568573 0 0 0.292555630207062 0.108008697628975 0 0 0 0.0165845472365618 0.019918879494071 0
"1028" 0.188011035323143 0 0.0042309844866395 0.0422686226665974 0.259776443243027 0 0 0 0.00700748665258288 0.0946245640516281 0.00372430845163763 0 0.00490526482462883 0 0 0.178183421492577 0.00155441462993622 0 0 0.441761076450348 0 0 0.0431719087064266 0.00499441893771291 0.00461184838786721 0 0.0319446660578251 0.0127291847020388 0.445666521787643 0.216773971915245 0 0 0.136607244610786 0 0.385995656251907 0.00643522758036852 0.10069665312767 0.0223334785550833 0 0 0.292960733175278 0.118515647947788 0 0 0 0.01582046225667 0.01765470020473 0
"1029" 0.184596493840218 0 0.00400824192911386 0.0440787225961685 0.250234872102737 0 0 0 0.00475047156214714 0.0918545052409172 0.00346946949139237 0 0.00626131938770413 0 0 0.171720236539841 0.00520651135593653 0 0 0.435257226228714 0 0 0.0408621951937675 0.00523981964215636 0.00603571115061641 0 0.0252543333917856 0.00812546070665121 0.438815861940384 0.218057960271835 0 0 0.13507641851902 0 0.37867659330368 0.00650148745626211 0.10094477981329 0.0231608413159847 0 0 0.284905910491943 0.12321338057518 0 0 0 0.0189942363649607 0.0193676352500916 0
"1030" 0.177587017416954 0 0.00258148205466568 0.046311017125845 0.248504593968391 0 0 0 0.0063440608792007 0.0857084393501282 0.00179135007783771 0 0.00760785117745399 0 0 0.164598539471626 0.00188861961942166 0 0 0.439380794763565 0 0 0.0411543101072311 0.00622004736214876 0.00375152821652591 0 0.0276130456477404 0.0100470604375005 0.438060313463211 0.211712718009949 0 0 0.141757026314735 0 0.37488779425621 0.00728333136066794 0.0989289656281471 0.017624881118536 0 0 0.266472846269608 0.118275336921215 0 0 0 0.0154515905305743 0.0167750027030706 0
"1031" 0.17277018725872 0 0.00138668657746166 0.0445813089609146 0.255106270313263 0 0 0 0.00722634606063366 0.0858072489500046 0.0025143891107291 0 0.00916387792676687 0 0 0.163014322519302 0.00185353320557624 0 0 0.431691467761993 0.00152738415636122 0 0.0440375804901123 0.00625684252008796 0.00245497794821858 0 0.0253568757325411 0.00891868583858013 0.440083891153336 0.210028111934662 0 0 0.139184147119522 0 0.381412088871002 0.00682716816663742 0.100584797561169 0.0195741169154644 0 0 0.27954950928688 0.118067339062691 0 0 0 0.0209668911993504 0.0147096728906035 0
"1032" 0.166772961616516 0 0.00164204405155033 0.0414271205663681 0.251314222812653 0 0 0 0.00792244262993336 0.0871740430593491 0 0 0.0128893712535501 0 0 0.15853925049305 0.00182733591645956 0 0 0.430239409208298 0 0 0.0431431978940964 0.00600655796006322 0.00485668238252401 0 0.0258712992072105 0.00786073599010706 0.432940185070038 0.205940961837769 0 0 0.137689813971519 0 0.378779500722885 0.00796386692672968 0.0999419167637825 0.0187615901231766 0 0 0.265213519334793 0.107859306037426 0 0 0 0.0197276696562767 0.0136717464774847 0
"1033" 0.161494806408882 0 0.00202985410578549 0.0403579734265804 0.249200910329819 0 0 0 0.00835587922483683 0.08849086612463 0 0 0.012274632230401 0 0 0.155477553606033 0.00505185127258301 0 0 0.422719359397888 0 0 0.0439258553087711 0.00727603258565068 0.00383901200257242 0 0.0266451351344585 0.00526755582541227 0.427509486675262 0.19995653629303 0 0 0.130233928561211 0 0.372955530881882 0.00625332538038492 0.094450943171978 0.0153347803279757 0 0 0.255678236484528 0.110040329396725 0 0 0 0.0167376305907965 0.00974098034203053 0
"1034" 0.156130090355873 0 0.00165749981533736 0.0434914641082287 0.241447061300278 0 0 0 0.00792889110743999 0.0851402431726456 0.000357881159288809 0 0.0161413438618183 0 0 0.148298546671867 0.0044423877261579 0 0 0.423182368278503 0 0 0.0414321199059486 0.00751398038119078 0.00495233479887247 0 0.0238957013934851 0.00859095808118582 0.419267684221268 0.20880338549614 0 0 0.131578356027603 0 0.369612544775009 0.00722961034625769 0.0973066464066505 0.0199519563466311 0 0 0.258753716945648 0.10998223721981 0 0 0 0.017359372228384 0.0100697660818696 0
"1035" 0.151601746678352 0 0.00148459314368665 0.0434628538787365 0.248117864131927 0 0 0 0.00736591964960098 0.0814211443066597 0.000251981138717383 0 0.010127505287528 0 0 0.148970618844032 0.00570992194116116 0 0 0.416671514511108 0.00150160398334265 0 0.039896909147501 0.00764509662985802 0.00234754127450287 0 0.0250828918069601 0.0063829068094492 0.416269391775131 0.203136071562767 0 0 0.124319270253181 0 0.371263891458511 0.00713448319584131 0.0997287034988403 0.0150563856586814 0 0 0.256919890642166 0.111649610102177 0 0 0 0.0195696968585253 0.00844598934054375 0
"1036" 0.148147270083427 0 0.000615478435065597 0.0473214648663998 0.245894238352776 0 0 0 0.00935688987374306 0.0825949162244797 0.000615151482634246 0 0.00611135829240084 0 0 0.152315095067024 0.00783380679786205 0 0 0.415517240762711 0 0 0.0385174937546253 0.00478415936231613 0.00533461710438132 0 0.0217021889984608 0.00604098848998547 0.415585875511169 0.205914586782455 0 0 0.115311719477177 0 0.378674060106277 0.0055745835416019 0.0992609634995461 0.0190815702080727 0 0 0.265306621789932 0.112935669720173 0 0 0 0.0168399903923273 0.0101938350126147 0
"1037" 0.150772422552109 0 0.0015024741878733 0.0523174740374088 0.24114964902401 0 0 0 0.0082295797765255 0.0820950046181679 0 0 0.0066718365997076 0 0 0.140340551733971 0.00391558976843953 0 0 0.415579736232758 0 0 0.0394610948860645 0.00606190506368876 0.00445831893011928 0 0.0209517031908035 0.00612339796498418 0.417763561010361 0.202347829937935 0 0 0.118652231991291 0 0.382310658693314 0.00517154298722744 0.0952792093157768 0.016463054344058 0 0 0.257560312747955 0.109963200986385 0 0 0 0.0149713065475225 0.00935430079698563 0
"1038" 0.147833406925201 0 0.00271975924260914 0.0533726997673512 0.24287785589695 0 0 0 0.00848634634166956 0.0767917782068253 3.15026045427658e-05 0 0.00464240787550807 0 0 0.141154155135155 0.00380901643075049 0 0 0.410979717969894 0 0 0.0412483550608158 0.00510906241834164 0.00339603726752102 0 0.0265386309474707 0.00280449423007667 0.398912668228149 0.200693860650063 0 0 0.113489970564842 0 0.373580098152161 0.00336305354721844 0.0947211980819702 0.0132952127605677 0 0 0.251731187105179 0.0969800502061844 0 0 0 0.01482885889709 0.00974825583398342 0
"1039" 0.144855603575706 0 0.00237127905711532 0.0496840141713619 0.235978379845619 0 0 0 0.0109487920999527 0.0684743374586105 0 0 0.00545733142644167 0 0 0.135603040456772 0.00643330486491323 0 0 0.40770810842514 0 0 0.0389873273670673 0.00512822950258851 0.00299297529272735 0 0.0236334707587957 0.0056153810583055 0.399685770273209 0.197850465774536 0 0 0.125812917947769 0 0.37340846657753 0.00940461084246635 0.0939954966306686 0.0208801440894604 0 0 0.254127085208893 0.100903354585171 0 0 0 0.0159356240183115 0.00841306243091822 0
"1040" 0.146546736359596 0.000468024314614013 0.00110269477590919 0.051823865622282 0.246889635920525 0 0 0 0.00836016330868006 0.0723910182714462 0 0 0.00279631605371833 0 0 0.141458123922348 0.00705163460224867 0 0 0.399122297763824 0 0 0.0383699350059032 0.00272913626395166 0.00724820978939533 0 0.0218861233443022 0.0072249099612236 0.408315062522888 0.192088052630424 0 0 0.122444652020931 0 0.365072458982468 0.00843911804258823 0.0923227071762085 0.0171061828732491 0 0 0.246140316128731 0.103855170309544 0 0 0 0.0147660169750452 0.00906493235379457 0
"1041" 0.145457580685616 0.00021538115106523 0.00349931232631207 0.0609435364603996 0.239579096436501 0 0 0 0.0111372247338295 0.072307713329792 0 0 0.0156392939388752 0 0 0.143198773264885 0.00431647477671504 0 0 0.393208801746368 0 0 0.0375208668410778 0.00576573191210628 0.00387230236083269 0 0.0239140875637531 0.00715650944039226 0.400783658027649 0.196705937385559 0 0 0.114080116152763 0 0.365208506584167 0.00768801756203175 0.0933856442570686 0.0169511698186398 0 0 0.240031138062477 0.0926249027252197 0 0 0 0.0117862205952406 0.00861036777496338 0
"1042" 0.138442575931549 0.00382234831340611 0.00259763817302883 0.0593650452792645 0.245785102248192 0 0 0 0.00947725120931864 0.0621450059115887 0.00146463292185217 0 0.0134679190814495 0 0 0.136807635426521 0.00161213090177625 0 0 0.385871529579163 0 0 0.0376928895711899 0.00355323846451938 0.0055174226872623 0 0.0218009650707245 0.00105394073762 0.404601186513901 0.198576211929321 0 0 0.115944318473339 0 0.362103015184402 0.00659053679555655 0.0948921889066696 0.0176387429237366 0 0 0.242280036211014 0.0977415516972542 0 0 0 0.0134122101590037 0.00760439271107316 0
"1043" 0.134966164827347 0.003348040394485 0.00360869965516031 0.0602203533053398 0.235342979431152 0 0 0 0.0110008800402284 0.0624041110277176 0 0 0.0164177492260933 0 0 0.13019272685051 0.00293046142905951 0 0 0.400702148675919 0 0 0.0397099331021309 0.00469371816143394 0.00174515240360051 0 0.0222573112696409 0.000239360422710888 0.396060138940811 0.192305073142052 0 0 0.110022634267807 0 0.356371879577637 0.00783377699553967 0.0905043333768845 0.0161646213382483 0 0 0.230343088507652 0.103374995291233 0 0 0 0.0120010627433658 0.00746841682121158 0
"1044" 0.131960794329643 0.000904390588402748 0.00925423577427864 0.0564449019730091 0.237821683287621 0 0 0 0.00903012696653605 0.0659940987825394 0 0 0.00946855451911688 0 0 0.121670879423618 0.00143413583282381 0 0 0.394076496362686 0 0 0.038548294454813 0.00308018154464662 0.00373807083815336 0 0.0221774037927389 0.00322379870340228 0.384809285402298 0.190001294016838 0 0 0.112067066133022 0 0.357517600059509 0.0094319898635149 0.0882432535290718 0.0143458945676684 0 0 0.221723794937134 0.0935462936758995 0 0 0 0.00745493872091174 0.00550936022773385 0
"1045" 0.130922764539719 0.00448895338922739 0.00394079368561506 0.0563255213201046 0.234739005565643 0 0 0 0.00916027743369341 0.0614870339632034 0 0 0.00758978351950645 0 0 0.120901376008987 0.00166560511570424 0 0 0.386126458644867 0 0 0.0389583073556423 0.00305106653831899 0.00478892866522074 0 0.0249574668705463 0.000305201159790158 0.38281661272049 0.185331791639328 0 0 0.112658239901066 0 0.354847550392151 0.0054087620228529 0.0898204296827316 0.0182753372937441 0 0 0.228340923786163 0.0900888741016388 0 0 0 0.0114402789622545 0.00567965302616358 0
"1046" 0.125772565603256 0.00295409979298711 0.00123000890016556 0.0498202666640282 0.229252532124519 0 0 0 0.0110572101548314 0.0653339922428131 0.000537007115781307 0 0.00868285167962313 0 0 0.122253216803074 0.00322011602111161 0 0 0.385067909955978 0 0 0.0376106053590775 0.00458064349368215 0.000290500407572836 0 0.0174250788986683 0 0.37988743185997 0.183704778552055 0 0 0.104375034570694 0 0.351112604141235 0.0088781900703907 0.0885133370757103 0.0117862448096275 0 0 0.221204683184624 0.096865601837635 0 0 0 0.0138258151710033 0.00614119879901409 0
"1047" 0.127468600869179 0.00305981212295592 0.000997251830995083 0.0441658534109592 0.220954447984695 0 0 0 0.0129453726112843 0.0586510710418224 0 0 0.013311306014657 0 0 0.135077461600304 0.0027766372077167 0 0 0.375396579504013 0 0 0.0389810055494308 0.00360542209818959 0.00178797158878297 0 0.0153630673885345 0.00232550385408103 0.402649968862534 0.189415201544762 0 0 0.107441566884518 0 0.351636320352554 0.00621395464986563 0.0893728137016296 0.0140882106497884 0 0 0.213924273848534 0.0993134826421738 0 0 0 0.0126808527857065 0.00876259803771973 0.00484836334362626
"1048" 0.123082235455513 0.00104597758036107 0 0.0446027331054211 0.226498231291771 0 0 0 0.0122470306232572 0.0594742670655251 0 0 0.0152715686708689 0 0 0.135359779000282 0.0011949073523283 0 0 0.372251987457275 0 0 0.038200382143259 0.00540218036621809 0.0018747947178781 0 0.0164821185171604 0.000592404045164585 0.414124608039856 0.182302266359329 0 0 0.108390152454376 0 0.343613386154175 0.00842415448278189 0.0884518995881081 0.0148582719266415 0 0 0.203731447458267 0.0959699153900146 0 0 0 0.0119525082409382 0.0143269617110491 0.0195268299430609
"1049" 0.11805959045887 0.0042217094451189 0 0.0433008782565594 0.223783850669861 0 0 0 0.0103526320308447 0.052625983953476 0 0 0.0124570392072201 0 0 0.136447548866272 0.00127543730195612 0 0 0.355223089456558 0 0 0.0365998931229115 0.00411442248150706 0 0 0.0139985959976912 0 0.436915665864944 0.186602801084518 0 0 0.10420249402523 0 0.347794890403748 0.00616362644359469 0.0881109908223152 0.0129074119031429 0 0 0.200177669525146 0.0849710032343864 0 0 0 0.0131876477971673 0.0139618758112192 0.0329516008496284
"1050" 0.113538637757301 0.0052438392303884 0 0.0413135774433613 0.223399996757507 0 0 0 0.0119196670129895 0.0482778027653694 0 0 0.00998000614345074 0 0 0.124385602772236 0.00069087214069441 0 0 0.360667169094086 0 0 0.0370553322136402 0.00768271088600159 0 0 0.0102253453806043 0 0.449153870344162 0.191893383860588 0 0.00503702228888869 0.0843655169010162 0 0.343248546123505 0.00526544963940978 0.0895013436675072 0.0147327417507768 0 0 0.203809410333633 0.0824276655912399 0 0 0 0.0138288587331772 0.0169310923665762 0.0430499240756035
"1051" 0.117163717746735 0.00414293399080634 0 0.0394600369036198 0.226744323968887 0 0 0 0.0118955010548234 0.0505013950169086 0 0 0.0106753809377551 0 0 0.117701351642609 0 0 0 0.360618352890015 0 0 0.0358827747404575 0.00316203385591507 0 0 0.00910689495503902 0.00161478633526713 0.466932952404022 0.204489856958389 0 0.0221661757677794 0.0979928746819496 0 0.339277923107147 0.00784782972186804 0.0909502878785133 0.0135980285704136 0 0 0.20131641626358 0.0790475457906723 0 0 0 0.00899190548807383 0.0198049042373896 0.0520144179463387
"1052" 0.11228459328413 0.00831062905490398 0 0.0373718179762363 0.225850239396095 0 0 0 0.011694067157805 0.0468818955123425 0 0 0.0103896046057343 0 0 0.123484313488007 0 0 0 0.364641964435577 0 0 0.0351613834500313 0.00590268103405833 0 0 0.0078575611114502 0 0.469218641519547 0.221124693751335 0 0.0369005240499973 0.0997564569115639 0 0.3335040807724 0.0083779152482748 0.0880218595266342 0.0140727395191789 0 0 0.203953221440315 0.0745614022016525 0 0 0 0.00618818309158087 0.0207743514329195 0.0631505772471428
"1053" 0.110255606472492 0.00975389592349529 0 0.0381304547190666 0.219950258731842 0 0 0 0.0129124913364649 0.0452504977583885 0 0 0.00532776257023215 0 0 0.118612304329872 0 0 0 0.359102308750153 0 0 0.035937987267971 0.00630460167303681 0 0 0.00945371016860008 0.00160674226935953 0.477332293987274 0.230291470885277 0 0.0400762446224689 0.0826302468776703 0 0.326599538326263 0.00836867559701204 0.0919340252876282 0.0117807453498244 0 0 0.200024023652077 0.0858133211731911 0 0 0 0.00767101533710957 0.0252712219953537 0.0750750452280045
"1054" 0.106706351041794 0.00662590656429529 0 0.0392889492213726 0.221278160810471 0 0 0 0.0144386626780033 0.0510308220982552 0 0 0.00527575146406889 0 0 0.116111218929291 0.00181346212048084 0 0 0.352858811616898 0 0 0.0357115529477596 0.00391915673390031 0 0 0.00328758382238448 0.000245614850427955 0.489204108715057 0.239044696092606 0 0.0529385916888714 0.0771900117397308 0 0.325815051794052 0.00240743788890541 0.0902393013238907 0.012826113961637 0.00202679634094238 0 0.191114917397499 0.0877531543374062 0 0 0 0.0064988718368113 0.0236422773450613 0.0918183550238609
"1055" 0.108613602817059 0.00983843952417374 0 0.0443743057549 0.219560816884041 0 0 0 0.0150034427642822 0.0451856106519699 0 0 0.00355668039992452 0 0 0.112717382609844 0 0 0 0.344965487718582 0 0 0.0334689542651176 0.00547431688755751 0 0 0.00455867359414697 0.00156015018001199 0.498773872852325 0.247041121125221 0 0.0606742016971111 0.0750259682536125 0 0.319982945919037 0.00498096598312259 0.0885622873902321 0.0131150241941214 0.017561724409461 0 0.183746829628944 0.0874234586954117 0 0 0 0.00827616639435291 0.0274430587887764 0.0986325070261955
"1056" 0.112144961953163 0.00704987579956651 0 0.0398748926818371 0.224202960729599 0 0 0 0.0163515210151672 0.042805053293705 0 0 0.00353240221738815 0 0 0.122664876282215 0 0 0 0.346951276063919 0 0 0.033723596483469 0.00527057843282819 0 0 0.00488271284848452 0.000775985652580857 0.514365673065186 0.260459363460541 0 0.0702024772763252 0.0666421130299568 0 0.317497104406357 0.00249626510776579 0.0850285738706589 0.0119920056313276 0.0336196273565292 0 0.193588718771935 0.0893421918153763 0 0 0 0.00721612107008696 0.0293724685907364 0.112861573696136
